00,20250401,PO2000000620
01,20250331,"Acquired - Purchases - MasterCard Fleet",1829.42,GBP,PROCESSING,356245945,0.0001,18294210.17,GBP,20250423,E Exempt,E  ,0,0,0,20846,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard World",170.24,GBP,ASSESSMENT,356245945,0,225388.79,GBP,20250423,E Exempt,E  ,0,0,0,280,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard World",713.18,GBP,INTERCHANGE,356245945,0,225388.79,GBP,20250423,E Exempt,E  ,0,0,0,280,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard World",22.54,GBP,PROCESSING,356245945,0.0001,225388.79,GBP,20250423,E Exempt,E  ,0,0,0,280,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"VAT",0,GBP,TAX,356245945,0,0,,20250423,S Standard,S  ,20,0,0,,PO2000000620,,WPAATLYRJE
01,20250331,"Acquired - Purchases - Dr MasterCard EEA",119.23,GBP,ASSESSMENT,356245945,0,157408.52,GBP,20250423,E Exempt,E  ,0,0,0,275,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - Dr MasterCard EEA",347.98,GBP,INTERCHANGE,356245945,0,157408.52,GBP,20250423,E Exempt,E  ,0,0,0,275,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - Dr MasterCard EEA",15.74,GBP,PROCESSING,356245945,0.0001,157408.52,GBP,20250423,E Exempt,E  ,0,0,0,275,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Cr Per",530.87,GBP,ASSESSMENT,356245945,0,589451.94,GBP,20250423,E Exempt,E  ,0,0,0,892,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Cr Per",2034.46,GBP,INTERCHANGE,356245945,0,589451.94,GBP,20250423,E Exempt,E  ,0,0,0,892,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Cr Per",58.95,GBP,PROCESSING,356245945,0.0001,589451.94,GBP,20250423,E Exempt,E  ,0,0,0,892,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Corporate",9294.63,GBP,ASSESSMENT,356245945,0,10231143.29,GBP,20250423,E Exempt,E  ,0,0,0,9936,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Corporate",105437.98,GBP,INTERCHANGE,356245945,0,10231143.29,GBP,20250423,E Exempt,E  ,0,0,0,9936,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Corporate",1023.11,GBP,PROCESSING,356245945,0.0001,10231143.29,GBP,20250423,E Exempt,E  ,0,0,0,9936,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - MasterCard Dr Com Int",5.42,GBP,ASSESSMENT,356245945,0,-7698.64,GBP,20250423,E Exempt,E  ,0,0,0,7,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - MasterCard Dr Com Int",-57.74,GBP,INTERCHANGE,356245945,0,-7698.64,GBP,20250423,E Exempt,E  ,0,0,0,7,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - Debit MasterCard Com",0.17,GBP,ASSESSMENT,356245945,0,-233.54,GBP,20250423,E Exempt,E  ,0,0,0,1,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - Debit MasterCard Com",-1.75,GBP,INTERCHANGE,356245945,0,-233.54,GBP,20250423,E Exempt,E  ,0,0,0,1,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - MasterCard Purchase",14.61,GBP,ASSESSMENT,356245945,0,-20166.01,GBP,20250423,E Exempt,E  ,0,0,0,23,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - MasterCard Purchase",-151.82,GBP,INTERCHANGE,356245945,0,-20166.01,GBP,20250423,E Exempt,E  ,0,0,0,23,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Business",1335.82,GBP,ASSESSMENT,356245945,0,234680.53,GBP,20250423,E Exempt,E  ,0,0,0,229,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Business",4626.9,GBP,INTERCHANGE,356245945,0,234680.53,GBP,20250423,E Exempt,E  ,0,0,0,229,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Business",23.47,GBP,PROCESSING,356245945,0.0001,234680.53,GBP,20250423,E Exempt,E  ,0,0,0,229,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - MasterCard Corporate",604.22,GBP,ASSESSMENT,356245945,0,-803172.82,GBP,20250423,E Exempt,E  ,0,0,0,584,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - MasterCard Corporate",-6121.39,GBP,INTERCHANGE,356245945,0,-803172.82,GBP,20250423,E Exempt,E  ,0,0,0,584,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Dr Com Int",78.9,GBP,ASSESSMENT,356245945,0,104304.31,GBP,20250423,E Exempt,E  ,0,0,0,158,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Dr Com Int",1043.04,GBP,INTERCHANGE,356245945,0,104304.31,GBP,20250423,E Exempt,E  ,0,0,0,158,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Dr Com Int",10.43,GBP,PROCESSING,356245945,0.0001,104304.31,GBP,20250423,E Exempt,E  ,0,0,0,158,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Signia",386.4,GBP,ASSESSMENT,356245945,0,221080.15,GBP,20250423,E Exempt,E  ,0,0,0,228,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Signia",1195.73,GBP,INTERCHANGE,356245945,0,221080.15,GBP,20250423,E Exempt,E  ,0,0,0,228,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Purchases - MasterCard Signia",22.11,GBP,PROCESSING,356245945,0.0001,221080.15,GBP,20250423,E Exempt,E  ,0,0,0,228,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - MasterCard Business",101.14,GBP,ASSESSMENT,356245945,0,-18608.7,GBP,20250423,E Exempt,E  ,0,0,0,8,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - MasterCard Business",-358.49,GBP,INTERCHANGE,356245945,0,-18608.7,GBP,20250423,E Exempt,E  ,0,0,0,8,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Acquired - Refunds - MasterCard Signia",-17.56,GBP,INTERCHANGE,356245945,0,-23018.57,GBP,20250423,E Exempt,E  ,0,0,0,20,PO2000000620,PO3021186632,WPAATLYRJE
01,20250331,"Miscellaneous - Not applicable - Correction of Chargeback Scheme Processing",339.23,GBP,PROCESSING,356245945,0,0,GBP,20250423,E Exempt,E  ,0,0,339.23,1,PO2000000620,PO2000000620,WPAATLYRJE
